customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4698-KVLLG,Female,1,No,No,51,Yes,No,null,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,967.9,No
5832-TRLPB,Male,0,No,No,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.35,2243.9,No
3208-YPIOE,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,,No,Electronic check,75.25,3017.65,Yes
4712-UYOOI,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.0,417.65,No
5376-PCKNB,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.45,7459,No
5944-UGLLK,Male,0,No,No,53,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,unknown,No,Credit card (automatic),54.9,3045.75,No
4002-BQWPQ,Male,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,,No,Bank transfer (automatic),81.75,2028.8,No
5847-MXBEO,Male,0,N,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,n/a,475.1,No
3716-UVSPD,Male,0,no,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Y,Electronic check,49.3,49.3,No
5297-MDOIR,FEMALE,0,Yes,No,999,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.15,5224.5,No
7881-EVUAD,Female,0,No,No,2,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.6,72.4,Yes
1932-UEDCX,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,TRUE,Bank transfer (automatic),100.6,3270.25,No
2843-CQMEG,Male,0,No,FALSE,24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.7,1218.25,No
3317-VLGQT,Female,0,Yes,0,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month, Yes ,Electronic check,78.1,1122.4,No
6476-EPYZR,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,255.5,No
1465-VINDH,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,,Yes,Credit card (automatic),102.1,1068.85,Yes
9069-LGEUL,male,0,Yes,0,23,Yes,No,DSL,Yes,No,No,No,No,Yes,month-to-month,Yes,Bank transfer (automatic),59.95,1406,No
2773-OVBPK,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.3,7567.2,No
5716-LIBJC,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,No
8183-ONMXC,FEMALE,0,No,no,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.75,159.45,Yes
9741-YLNTD,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.95,522.35,No
7675-OZCZG,Female,1,No,0,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,--,127.1,Yes
4289-DTDKW,Male,0,Yes,0,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.3,4113.1,Yes
2703-AMTUL,Male,0,Yes,Yes,36,Yes,No,DSL,,Yes,No,No,No,No,One year,No,--,-10.0,1939.35,No
5154-VEKBL,Female,0,No,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,month-to-month,No,Mailed check,58.5,539.85,Yes
7469-LKBCI,Male,0,No,FALSE,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),,326.8,No
1488-PBLJN,Female,0,Yes,Yes,,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.85,8477.7,No
3422-GALYP,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,NULL,Yes,Electronic check,79.45,145.15,No
1261-FWTTE,Male,1,No,No,23,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.65,768.45,No
9611-CTWIH,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,ELECTRONIC CHECK,89.45,240.45,Yes
9867-XOBQA, Female,0,N,Yes,21,FALSE,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,53.15,1183.2,No
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,n/a,1145.7,Yes
6502-HCJTI,Male,1,Yes,No,7, Yes ,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,CREDIT CARD (AUTOMATIC),94.7,673.1,Yes
4701-MLJPN,Male,0,No,No,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,55.25,1715.65,Yes
3786-WOVKF,Female,1,Yes,No,,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.85,7677.4,No
8237-ULIXL,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,--,No internet service,No internet service,Two year,No,--,24.85,1871.85,No
6036-TTFYU,Female,0,Y,No,16,Yes,No,No,No internet service,No internet service,No internet service,--,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,314.45,No
8617-ENBDS,Male,0,N,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,yes,Credit card (automatic),73.6,232.5,No
5649-VUKMC,,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,95.5,1115.15,Yes
0330-BGYZE,Male,0,Yes,No,Unknown,Yes,Yes,null,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,
4829-AUOAX,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),,4399.5,Yes
3988-RQIXO,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.3,91.3,Yes
0674-EYYZV,Female,0,No,No,null,yes,No,DSL,No,No,No,No,Yes,No,--,Yes,Electronic check,54.65,54.65,No
3604-WLABM,Female,0,No,No,10,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,583,No
5307-UVGNB,Female,0,Yes,Yes,53, No ,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.7,2495.2,No
1709-EJDOX,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,948.9,No
6258-PVZWJ,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6302.85,No
5639-NTUPK,Male,0,No,Yes,13,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month  ,Yes,Credit card (automatic),52.1,670.65,No
5939-XAIXZ,Female,0,No, No ,19,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.1,1033.9,No
9388-ZEYVT,Male,0,No,No,43,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,?,-100,No
4795-WRNVT,Female,0,No,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.1,2586,No
5364-EVNIB,Male,0,No,No,13,Y,No,Fiber optic,No,Yes,Yes,No,No,No,month-to-month, Yes ,Electronic check,79.8,973.45,Yes
2538-OIMXF,Female,0,No,Yes,1,FALSE,No phone service,DSL,No,No,No,No,No,No,unknown,No,Mailed check,24.7,24.7,No
6261-RCVNS,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,  One year,No,Credit card (automatic),73.9,3160.55,Yes
7632-MNYOY,Male,1,No,No,66,Yes,Yes,Fiber optic,N/A,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),50000.0,7432.05,Yes
0820-FNRNX,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month  ,Yes,Mailed check,66.7,1077.05,No
4918-QLLIW,Male,0,No,No,1000,Yes,No,DSL,NULL,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.4,188.7,Yes
2101-RANCD,Female,0,No,No,55, Yes ,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.1,4144.9,No
4627-MIHJH,F,1,No,No,999,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7467.55,No
5673-FSSMF,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.15,60.15,Yes
9524-EGPJC,Female,0,No,No,n/a,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.1,1612.75,Yes
9847-HNVGP,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,-100, No 
8601-QACRS,Female,0,N,0,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,TRUE,Mailed check,n/a,249.95,Yes
9800-ONTFE,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),,1615.1,No
2347-WKKAE,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.4,4014.6,No
9103-TCIHJ,NULL,0,No,FALSE,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Y,Mailed check,55.7,-100,Yes
9786-YWNHU,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0, Mailed check,63.55,4014.2,No
1170-SASML,Female,0,Yes,No,69,Yes,Yes,Fiber optic,,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.4,5869.4,No
8143-ETQTI,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,,19.65,451.55,No
7014-ZZXAW,Female,0,Yes,No,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year  ,Yes,Credit card (automatic),24.25,1732.95,No
9828-AOQLM,Female,0,Yes,Yes,1,Yes,No,null,No,No,No,No,No,No,Month-to-month,yes,Electronic check,,45.7,Yes
0123-CRBRT,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,,5526.75,No
6024-RUGGH,N/A,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.2,1798.9,No
0015-UOCOJ,Female,1,No,0,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.2,340.35,No
2482-CZGBB,Male,0,No, No ,10,Yes,No,Fiber optic,No,No,No,No,No,No,N/A,Yes,Electronic check,70.0,740,Yes
7534-BFESC,Male,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,1712.7,Yes
0674-DGMAQ,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,,Yes,Electronic check,93.5,2970.8,No
2303-PJYHN,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.85,52,No
5555-RNPGT,Male,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.8,223.9,No
3315-TOTBP,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,null,No,No,Month-to-month,Yes,Mailed check,76.0,1130.85,Yes
0599-XNYDO,Female,0,Yes,No,20,Yes,No,n/a,No,No,No,No,No,No,Month-to-month,Y,Bank transfer (automatic),69.8,1540.35,No
3307-TLCUD,Male,0,Yes,No,--,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,34.4,592.75, No 
8331-ZXFOE,Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),71.1,4299.2,No
8450-UYIBU,Female,1,FALSE,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.85,1434.6, No 
9732-EQMWY,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,NULL,99.4,5025,No
5456-ITGIC,Male,1,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Credit card (automatic),64.45,4641.1,No
4070-OKWVH,Female,0,Yes,No,52,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),,5025.8,No
2608-BHKFN,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,  Month-to-month,Yes,Credit card (automatic),70.05,266.9,Yes
3488-PGMQJ,Male,1,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,606.55,Yes
5038-ETMLM,Female,0, Yes ,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,8182.75,No
1640-PLFMP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,No
1689-YQBYY,Female,0,No,Yes,12,Yes,Yes,NULL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.6,893,No
9548-LIGTA,Male,0,Yes,No,61,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,81.05,4747.65,No
6007-TCTST,female,0,Yes,Yes,72,yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8476.5,No
8104-OSKWT,Female,0,No,No,12,Yes,Yes,Unknown,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.8,1001.2,No
7407-SUJIZ,Male,0,No,No,25,Yes,No,No,--,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,N/A,20.6,541.5,FALSE
1172-VIYBP,--,0,yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),69.7,3686.05,No
5828-DWPIL,Male,1,Yes,N,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.1,5618.3,no
9060-HJJRW,Female,0,No,No,51,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.4,2928.5,No
6631-HMANX,Male,0,Yes,No,72,Yes,Yes,,Unknown,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.45,NaN,No
9846-GKXAS,Female,0,No,No,?,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,,Yes,Bank transfer (automatic),90.8,809.75,Yes
0254-FNMCI,Female,-1,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,null,Yes,Electronic check,109.9,7624.2,
4495-LHSSK,Female,0,No,Yes,,Yes,Yes,DSL,Yes,No,No,No,No,No,n/a,No,Mailed check,57.65,992.7,No
9578-FOMUK,Male,-1,No,TRUE,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.8,324.15,no
0013-MHZWF,Female,0,N,Yes,9,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Y,Credit card (automatic),unknown,571.45,No
4000-VGMQP,Male,0,yes,TRUE,38,Y,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No, Credit card (automatic),78.95,2862.55,No
3173-WSSUE,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1415.85,No
7190-XHTWJ,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,755.5,No
0784-ZQJZX,Male,-1,No,Yes,72, Yes ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1529.65,No
4324-AHJKS,Female,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.8,300.4,no
0375-HVGXO,Female,0,No,No,,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.7,34.7,Yes
4553-DVPZG,Female,0,Y,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,,101.35,6164.7,No
1866-DIOQZ,N/A,0,yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),66.8,4689.15,No
6734-FQAJX,Male,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,-10.0,7171.7,No
7404-JLKQG,Female,0, No ,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,-1.0,161.45,No
8267-ZNYVZ,Female,0,Y,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,ELECTRONIC CHECK,103.75,3361.05,1
5448-VWNAM,Female,0,No,Yes,19, Yes ,Yes,Unknown,?,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,unknown,1375.6,No
7083-MIOPC,Female,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,,20.25,1566.9,No
5666-CYCYZ,Female,0,No, No ,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.55,abc,No
2791-SFVEW,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,238.15,
7593-XFKDI,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,,No,Mailed check,46.3,46.3,Yes
1818-ESQMW,Female,0,No,No,27,Yes,No,NULL,No,No,Yes,--,No,Yes,Month-to-month,Yes,Electronic check,89.2,2383.6,No
4986-MXSFP,Female,0,No,No,2,Y,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,40.9, No 
5862-BRIXZ,Male,0,No,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.75,2893.4,No
1548-FEHVL,male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,month-to-month,Yes,Electronic check,106.2,6375.2,0
9964-WBQDJ,Female,0,Yes,N,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.4,1725.4,FALSE
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,,84.5,662.65,Yes
8966-OIQHG,Female,0, Yes ,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,452.35,No
0363-SVHYR,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,No
7989-VCQOH,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,,83.25,1611.15,No
3026-ATZYV,Female,0,Yes,Yes,,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),75.1,2658.8,No
9824-QCJPK,MALE,0,Yes,No,36,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,666.75,No
2954-PIBKO,F,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.15,4254.1,No
3976-BWUCK,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.1,2804.45,Yes
3798-EPWRR,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.95,85.1,No
4273-MBHYA,Female,0,FALSE,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month  ,Yes,Electronic check,89.35,89.35,
6122-LJADA,Male,0,Yes,Yes,70,Y,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,n/a,90.15,6237.05,No
2672-TGEFF,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.8,3340.55,No
2810-FTLEM,Female,0,FALSE,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,762.25,Yes
6736-DHUQI,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,no,Bank transfer (automatic),84.8,5598.3,No
6728-DKUCO,F,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Y,Electronic check,104.15,7303.05,FALSE
2937-FTHUR,Female,0,N,yes,18,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,64.8,1166.7,
5834-ASPWA,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,75.45, Yes 
8544-JNBOX,M,0,No,No,72, Yes ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.8,1521.2,No
8241-JUIQO,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,1336.35,0
4950-HKQTE,,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.25,605.9,No
1393-IMKZG,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,95.85,No
4430-YHXGG,n/a,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,unknown,Yes,Mailed check,25.45,84.2,No
1104-FEJAM,null,0,Yes,Yes,28,Yes,Yes,DSL,unknown,Yes,No,No,No,Yes,Month-to-month,FALSE,Electronic check,64.4,1802.15,No
2716-GFZOR,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.1,3551.65,No
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Electronic check,,321.4,No
1989-PRJHP, Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,?,Yes,Electronic check,75.5,1893.95,Yes
1536-YHDOE,Male,0,yes,Yes,17,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,62.1,1096.65,No
1345-GKDZZ,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,128.6,No
6168-YBYNP,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,unknown,Yes,Electronic check,111.35,6519.75,No
8003-EWNDZ,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,?,21.2,222.65,No
7609-NRNCA,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,280.85,No
